Q,B1,B2,B_even,B_odd,GST_even,GST_odd,mu_saddle,even_match_error,odd_match_error,decomposition_error,log_asymmetry,light_log_asymmetry
-0.23,0.33140537798072045,0.09802130898021308,0.21471334348046678,0.11669203450025367,0.2147133434804668,0.1166920345002537,0.4973112875720311,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,19.705744247680833,19.89245150288124
-0.225,0.315987460815047,0.090282131661442,0.2031347962382445,0.11285266457680251,0.2031347962382445,0.1128526645768025,0.48470027859405174,0.0,1.3877787807814457e-17,0.0,19.207446880439186,19.38801114376207
-0.22,0.3011904761904762,0.08293650793650792,0.19206349206349205,0.10912698412698413,0.1920634920634921,0.10912698412698414,0.4722308044204257,5.551115123125783e-17,1.3877787807814457e-17,0.0,18.71462900221385,18.889232176817025
-0.215,0.28698319224635016,0.07596613912403388,0.181474665685192,0.10550852656115813,0.181474665685192,0.10550852656115815,0.45989668121267857,0.0,2.7755575615628914e-17,4.163336342344337e-17,18.227053606009285,18.39586724850714
-0.21000000000000002,0.2733365711510442,0.06935405536668285,0.17134531325886357,0.10199125789218068,0.17134531325886357,0.10199125789218069,0.44769202352742077,0.0,1.3877787807814457e-17,4.163336342344337e-17,17.74449492846934,17.90768094109683
-0.20500000000000002,0.2602235845654526,0.06308450534920063,0.16165404495732663,0.09856953960812599,0.16165404495732663,0.09856953960812599,0.4356112232362245,0.0,0.0,4.163336342344337e-17,17.266737666075976,17.424448929448978
-0.2,0.2476190476190476,0.05714285714285716,0.1523809523809524,0.09523809523809523,0.1523809523809524,0.09523809523809525,0.42364893019360184,0.0,1.3877787807814457e-17,2.7755575615628914e-17,16.79357625536312,16.945957207744073
-0.195,0.2354994692770374,0.05151550890435194,0.14350748909069466,0.09199198018634273,0.14350748909069466,0.09199198018634275,0.4118000344786903,0.0,1.3877787807814457e-17,1.3877787807814457e-17,16.324814210849464,16.472001379147613
-0.19,0.2238429172510519,0.046189808321645626,0.13501636278634876,0.08882655446470314,0.13501636278634876,0.08882655446470314,0.4000596500560566,0.0,0.0,0.0,15.860263515098737,16.00238600224226
-0.185,0.21262889584057468,0.04115397984011124,0.12689143784034296,0.08573745800023172,0.12689143784034293,0.08573745800023172,0.3884230997182961,2.7755575615628914e-17,0.0,0.0,15.399744055931476,15.536923988731848
-0.18,0.20183823529411765,0.03639705882352942,0.11911764705882352,0.08272058823529412,0.11911764705882355,0.08272058823529412,0.37688590118819004,2.7755575615628914e-17,0.0,1.3877787807814457e-17,14.943083106351128,15.0754360475276
-0.175,0.19145299145299144,0.031908831908831925,0.11168091168091167,0.07977207977207977,0.11168091168091171,0.07977207977207977,0.36544375427139614,4.163336342344337e-17,0.0,2.7755575615628914e-17,14.490114843220521,14.617750170855848
-0.16999999999999998,0.18145635459068296,0.02767978290366349,0.1045680687471732,0.07688828584350971,0.1045680687471732,0.07688828584350971,0.35409252896224286,0.0,0.0,5.551115123125783e-17,14.040679901140097,14.163701158489712
-0.16499999999999998,0.171832566490854,0.02370104365391089,0.09776680507238242,0.07406576141847154,0.09776680507238247,0.07406576141847154,0.34282825441539383,5.551115123125783e-17,0.0,2.7755575615628914e-17,13.5946249583462,13.713130176615753
-0.16000000000000003,0.16256684491978612,0.01996434937611409,0.09126559714795011,0.07130124777183602,0.09126559714795013,0.07130124777183602,0.33164710870513214,1.3877787807814457e-17,0.0,1.3877787807814457e-17,13.151802351770348,13.265884348205287
-0.15500000000000003,0.15364531474720655,0.016461998008629283,0.08505365637791794,0.06859165836928866,0.08505365637791798,0.06859165836928866,0.32054540930194614,4.163336342344337e-17,0.0,4.163336342344337e-17,12.712069718686985,12.821816372077846
-0.15000000000000002,0.1450549450549451,0.013186813186813182,0.07912087912087915,0.06593406593406595,0.0791208791208792,0.06593406593406595,0.30951960420311175,5.551115123125783e-17,0.0,1.3877787807814457e-17,12.275289662629966,12.380784168124473
-0.14500000000000002,0.13678349164755982,0.010132110492411833,0.07345780106998583,0.06332569057757398,0.07345780106998588,0.06332569057757399,0.2985662636601784,5.551115123125783e-17,1.3877787807814457e-17,1.3877787807814457e-17,11.841329441483017,11.942650546407137
